"","x"
"18991",483
"18992",483
"18993",483
"18994",483
"18995",482
"18996",480
"18997",480
"18998",480
"18999",480
"19000",480
"19001",480
"19002",480
"19003",480
"19004",480
"19005",479
"19006",479
"19007",478
"19008",478
"19009",477
"19010",477
"19011",477
"19012",477
"19013",477
"19014",477
"19015",477
"19016",477
"19017",476
"19018",474
"19019",474
"19020",474
"19021",474
"19022",474
"19023",474
"19024",474
"19025",474
"19026",474
"19027",474
"19028",474
"19029",474
"19030",473
"19031",471
"19032",471
"19033",471
"19034",471
"19035",471
"19036",471
"19037",471
"19038",471
"19039",470
"19040",470
"19041",469
"19042",469
"19043",469
"19044",468
"19045",468
"19046",468
"19047",468
"19048",468
"19049",468
"19050",468
"19051",468
"19052",468
"19053",468
"19054",467
"19055",466
"19056",465
"19057",465
"19058",465
"19059",465
"19060",465
"19061",465
"19062",465
"19063",465
"19064",465
"19065",465
"19066",465
"19067",465
"19068",465
"19069",465
"19070",465
"19071",464
"19072",463
"19073",463
"19074",462
"19075",462
"19076",462
"19077",462
"19078",462
"19079",462
"19080",462
"19081",462
"19082",462
"19083",462
"19084",462
"19085",462
"19086",462
"19087",462
"19088",462
"19089",459
"19090",459
"19091",459
"19092",459
"19093",459
"19094",459
"19095",459
"19096",459
"19097",459
"19098",459
"19099",459
"19100",459
"19101",459
"19102",459
"19103",459
"19104",458
"19105",456
"19106",456
"19107",456
"19108",456
"19109",456
"19110",456
"19111",456
"19112",456
"19113",456
"19114",456
"19115",456
"19116",456
"19117",456
"19118",455
"19119",455
"19120",454
"19121",453
"19122",453
"19123",453
"19124",453
"19125",453
"19126",453
"19127",453
"19128",453
"19129",452
"19130",451
"19131",451
"19132",450
"19133",450
"19134",450
"19135",450
"19136",450
"19137",450
"19138",450
"19139",450
"19140",450
"19141",449
"19142",448
"19143",448
"19144",447
"19145",447
"19146",447
"19147",447
"19148",447
"19149",447
"19150",447
"19151",447
"19152",447
"19153",446
"19154",446
"19155",444
"19156",444
"19157",444
"19158",444
"19159",444
"19160",444
"19161",444
"19162",444
"19163",444
"19164",444
"19165",444
"19166",444
"19167",443
"19168",442
"19169",442
"19170",441
"19171",441
"19172",441
"19173",441
"19174",441
"19175",441
"19176",441
"19177",439
"19178",439
"19179",439
"19180",438
"19181",438
"19182",438
"19183",438
"19184",438
"19185",438
"19186",438
"19187",438
"19188",438
"19189",438
"19190",438
"19191",437
"19192",437
"19193",437
"19194",437
"19195",437
"19196",437
"19197",436
"19198",435
"19199",435
"19200",435
"19201",435
"19202",435
"19203",435
"19204",435
"19205",435
"19206",434
"19207",434
"19208",432
"19209",432
"19210",432
"19211",432
"19212",432
"19213",432
"19214",431
"19215",431
"19216",431
"19217",431
"19218",430
"19219",429
"19220",429
"19221",429
"19222",429
"19223",429
"19224",429
"19225",429
"19226",427
"19227",426
"19228",426
"19229",426
"19230",426
"19231",426
"19232",425
"19233",424
"19234",424
"19235",424
"19236",423
"19237",423
"19238",423
"19239",423
"19240",423
"19241",423
"19242",423
"19243",423
"19244",423
"19245",423
"19246",423
"19247",423
"19248",423
"19249",422
"19250",420
"19251",420
"19252",420
"19253",420
"19254",420
"19255",420
"19256",420
"19257",420
"19258",420
"19259",420
"19260",420
"19261",420
"19262",420
"19263",418
"19264",417
"19265",417
"19266",417
"19267",417
"19268",417
"19269",417
"19270",417
"19271",417
"19272",417
"19273",417
"19274",417
"19275",417
"19276",417
"19277",416
"19278",414
"19279",414
"19280",414
"19281",414
"19282",414
"19283",414
"19284",414
"19285",414
"19286",414
"19287",414
"19288",414
"19289",414
"19290",414
"19291",414
"19292",414
"19293",414
"19294",414
"19295",414
"19296",414
"19297",414
"19298",413
"19299",413
"19300",412
"19301",411
"19302",411
"19303",411
"19304",411
"19305",411
"19306",411
"19307",411
"19308",411
"19309",411
"19310",411
"19311",411
"19312",411
"19313",411
"19314",411
"19315",411
"19316",411
"19317",411
"19318",411
"19319",411
"19320",411
"19321",411
"19322",410
"19323",410
"19324",409
"19325",408
"19326",408
"19327",408
"19328",408
"19329",408
"19330",408
"19331",408
"19332",408
"19333",408
"19334",408
"19335",408
"19336",408
"19337",408
"19338",408
"19339",408
"19340",408
"19341",407
"19342",407
"19343",406
"19344",406
"19345",406
"19346",405
"19347",405
"19348",405
"19349",405
"19350",405
"19351",405
"19352",405
"19353",405
"19354",405
"19355",405
"19356",405
"19357",405
"19358",405
"19359",402
"19360",402
"19361",402
"19362",402
"19363",402
"19364",402
"19365",402
"19366",402
"19367",402
"19368",402
"19369",402
"19370",402
"19371",402
"19372",402
"19373",402
"19374",401
"19375",401
"19376",401
"19377",400
"19378",400
"19379",400
"19380",399
"19381",399
"19382",399
"19383",399
"19384",399
"19385",399
"19386",399
"19387",399
"19388",399
"19389",399
"19390",397
"19391",397
"19392",396
"19393",396
"19394",396
"19395",396
"19396",396
"19397",396
"19398",396
"19399",396
"19400",396
"19401",396
"19402",396
"19403",396
"19404",396
"19405",396
"19406",396
"19407",396
"19408",396
"19409",396
"19410",396
"19411",396
"19412",396
"19413",393
"19414",393
"19415",393
"19416",393
"19417",393
"19418",393
"19419",393
"19420",393
"19421",393
"19422",393
"19423",393
"19424",393
"19425",393
"19426",393
"19427",393
"19428",392
"19429",392
"19430",392
"19431",391
"19432",390
"19433",390
"19434",390
"19435",390
"19436",390
"19437",390
"19438",390
"19439",390
"19440",390
"19441",390
"19442",390
"19443",390
"19444",390
"19445",390
"19446",390
"19447",387
"19448",387
"19449",387
"19450",387
"19451",387
"19452",387
"19453",387
"19454",387
"19455",387
"19456",387
"19457",387
"19458",387
"19459",387
"19460",387
"19461",387
"19462",387
"19463",387
"19464",387
"19465",387
"19466",384
"19467",384
"19468",384
"19469",384
"19470",384
"19471",384
"19472",384
"19473",384
"19474",384
"19475",384
"19476",384
"19477",384
"19478",384
"19479",384
"19480",384
"19481",382
"19482",381
"19483",381
"19484",381
"19485",381
"19486",381
"19487",381
"19488",381
"19489",381
"19490",381
"19491",381
"19492",381
"19493",381
"19494",381
"19495",381
"19496",381
"19497",381
"19498",381
"19499",381
"19500",381
"19501",381
"19502",379
"19503",378
"19504",378
"19505",378
"19506",378
"19507",378
"19508",378
"19509",378
"19510",378
"19511",377
"19512",375
"19513",375
"19514",375
"19515",375
"19516",375
"19517",375
"19518",375
"19519",375
"19520",375
"19521",375
"19522",375
"19523",375
"19524",375
"19525",375
"19526",375
"19527",375
"19528",375
"19529",375
"19530",374
"19531",372
"19532",372
"19533",372
"19534",372
"19535",372
"19536",372
"19537",372
"19538",372
"19539",372
"19540",372
"19541",372
"19542",372
"19543",372
"19544",372
"19545",372
"19546",372
"19547",372
"19548",369
"19549",369
"19550",369
"19551",369
"19552",369
"19553",369
"19554",369
"19555",369
"19556",369
"19557",369
"19558",369
"19559",369
"19560",369
"19561",369
"19562",369
"19563",367
"19564",366
"19565",366
"19566",366
"19567",366
"19568",366
"19569",366
"19570",366
"19571",366
"19572",366
"19573",363
"19574",363
"19575",363
"19576",363
"19577",363
"19578",363
"19579",363
"19580",363
"19581",363
"19582",363
"19583",363
"19584",363
"19585",363
"19586",363
"19587",363
"19588",363
"19589",363
"19590",363
"19591",363
"19592",363
"19593",363
"19594",363
"19595",363
"19596",362
"19597",362
"19598",360
"19599",360
"19600",360
"19601",360
"19602",360
"19603",360
"19604",360
"19605",360
"19606",360
"19607",360
"19608",360
"19609",358
"19610",357
"19611",357
"19612",357
"19613",357
"19614",357
"19615",357
"19616",357
"19617",357
"19618",357
"19619",357
"19620",357
"19621",357
"19622",357
"19623",354
"19624",354
"19625",354
"19626",354
"19627",354
"19628",354
"19629",354
"19630",353
"19631",351
"19632",351
"19633",351
"19634",351
"19635",351
"19636",351
"19637",351
"19638",351
"19639",348
"19640",348
"19641",348
"19642",348
"19643",348
"19644",348
"19645",348
"19646",348
"19647",348
"19648",348
"19649",348
"19650",348
"19651",348
"19652",348
"19653",348
"19654",348
"19655",348
"19656",348
"19657",346
"19658",345
"19659",345
"19660",345
"19661",345
"19662",345
"19663",345
"19664",345
"19665",345
"19666",345
"19667",345
"19668",344
"19669",344
"19670",342
"19671",342
"19672",342
"19673",342
"19674",342
"19675",342
"19676",339
"19677",339
"19678",339
"19679",339
"19680",339
"19681",339
"19682",339
"19683",339
"19684",336
"19685",336
"19686",336
"19687",336
"19688",336
"19689",336
"19690",336
"19691",336
"19692",336
"19693",336
"19694",336
"19695",335
"19696",333
"19697",333
"19698",333
"19699",333
"19700",333
"19701",333
"19702",331
"19703",330
"19704",330
"19705",330
"19706",330
"19707",330
"19708",330
"19709",330
"19710",330
"19711",330
"19712",330
"19713",330
"19714",327
"19715",327
"19716",327
"19717",327
"19718",327
"19719",327
"19720",327
"19721",327
"19722",327
"19723",324
"19724",324
"19725",324
"19726",322
"19727",321
"19728",321
"19729",321
"19730",321
"19731",321
"19732",321
"19733",321
"19734",321
"19735",321
"19736",321
"19737",321
"19738",321
"19739",321
"19740",321
"19741",321
"19742",321
"19743",321
"19744",318
"19745",318
"19746",318
"19747",318
"19748",318
"19749",318
"19750",318
"19751",318
"19752",318
"19753",318
"19754",315
"19755",315
"19756",315
"19757",315
"19758",315
"19759",315
"19760",315
"19761",315
"19762",312
"19763",312
"19764",312
"19765",312
"19766",312
"19767",312
"19768",312
"19769",312
"19770",309
"19771",309
"19772",309
"19773",309
"19774",309
"19775",309
"19776",309
"19777",309
"19778",309
"19779",308
"19780",306
"19781",306
"19782",306
"19783",306
"19784",306
"19785",306
"19786",306
"19787",306
"19788",305
"19789",303
"19790",303
"19791",303
"19792",303
"19793",303
"19794",303
"19795",303
"19796",303
"19797",303
"19798",303
"19799",302
"19800",300
"19801",300
"19802",300
"19803",300
"19804",300
"19805",300
"19806",300
"19807",300
"19808",300
"19809",300
"19810",297
"19811",297
"19812",297
"19813",297
"19814",297
"19815",297
"19816",297
"19817",297
"19818",297
"19819",297
"19820",297
"19821",297
"19822",294
"19823",294
"19824",294
"19825",294
"19826",294
"19827",291
"19828",291
"19829",291
"19830",291
"19831",291
"19832",291
"19833",288
"19834",288
"19835",288
"19836",288
"19837",288
"19838",288
"19839",288
"19840",288
"19841",288
"19842",285
"19843",285
"19844",285
"19845",285
"19846",285
"19847",285
"19848",285
"19849",285
"19850",285
"19851",285
"19852",285
"19853",285
"19854",285
"19855",282
"19856",282
"19857",282
"19858",282
"19859",282
"19860",282
"19861",282
"19862",282
"19863",279
"19864",279
"19865",279
"19866",279
"19867",279
"19868",279
"19869",277
"19870",276
"19871",276
"19872",276
"19873",276
"19874",276
"19875",276
"19876",276
"19877",273
"19878",273
"19879",273
"19880",273
"19881",273
"19882",273
"19883",273
"19884",273
"19885",273
"19886",273
"19887",273
"19888",270
"19889",270
"19890",270
"19891",270
"19892",270
"19893",270
"19894",270
"19895",270
"19896",270
"19897",270
"19898",270
"19899",270
"19900",267
"19901",267
"19902",267
"19903",267
"19904",267
"19905",267
"19906",264
"19907",264
"19908",264
"19909",264
"19910",264
"19911",261
"19912",261
"19913",261
"19914",259
"19915",258
"19916",258
"19917",258
"19918",258
"19919",258
"19920",258
"19921",255
"19922",255
"19923",255
"19924",255
"19925",255
"19926",255
"19927",255
"19928",255
"19929",255
"19930",255
"19931",255
"19932",255
"19933",255
"19934",255
"19935",255
"19936",255
"19937",255
"19938",255
"19939",255
"19940",255
"19941",255
"19942",252
"19943",252
"19944",252
"19945",252
"19946",252
"19947",249
"19948",249
"19949",249
"19950",249
"19951",249
"19952",249
"19953",249
"19954",246
"19955",246
"19956",246
"19957",246
"19958",246
"19959",246
"19960",246
"19961",246
"19962",243
"19963",243
"19964",243
"19965",243
"19966",243
"19967",241
"19968",240
"19969",240
"19970",240
"19971",240
"19972",240
"19973",237
"19974",237
"19975",237
"19976",237
"19977",237
"19978",237
"19979",237
"19980",237
"19981",237
"19982",237
"19983",234
"19984",234
"19985",234
"19986",234
"19987",234
"19988",231
"19989",231
"19990",231
"19991",231
"19992",231
"19993",231
"19994",228
"19995",228
"19996",228
"19997",228
"19998",228
"19999",225
"20000",225
"20001",225
"20002",225
"20003",225
"20004",225
"20005",225
"20006",225
"20007",225
"20008",222
"20009",222
"20010",222
"20011",222
"20012",222
"20013",222
"20014",222
"20015",222
"20016",219
"20017",219
"20018",216
"20019",216
"20020",216
"20021",216
"20022",216
"20023",216
"20024",216
"20025",213
"20026",213
"20027",213
"20028",213
"20029",213
"20030",213
"20031",213
"20032",210
"20033",210
"20034",210
"20035",210
"20036",210
"20037",210
"20038",207
"20039",207
"20040",207
"20041",207
"20042",207
"20043",207
"20044",207
"20045",207
"20046",207
"20047",206
"20048",204
"20049",204
"20050",204
"20051",204
"20052",204
"20053",204
"20054",204
"20055",204
"20056",204
"20057",204
"20058",201
"20059",201
"20060",201
"20061",201
"20062",201
"20063",198
"20064",198
"20065",198
"20066",198
"20067",198
"20068",195
"20069",195
"20070",195
"20071",195
"20072",195
"20073",195
"20074",192
"20075",192
"20076",192
"20077",192
"20078",192
"20079",192
"20080",192
"20081",192
"20082",192
"20083",192
"20084",192
"20085",192
"20086",189
"20087",189
"20088",189
"20089",189
"20090",189
"20091",189
"20092",189
"20093",186
"20094",186
"20095",186
"20096",186
"20097",183
"20098",183
"20099",183
"20100",183
"20101",180
"20102",180
"20103",180
"20104",180
"20105",180
"20106",180
"20107",177
"20108",177
"20109",177
"20110",177
"20111",177
"20112",177
"20113",177
"20114",177
"20115",174
"20116",174
"20117",174
"20118",174
"20119",174
"20120",171
