Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Transcript length (including UTRs and CDS),Gene % GC content,Gene type
ENSDARG00000100315,9,1137430,1162804,1,1836,37.42,protein_coding
ENSDARG00000100315,9,1137430,1162804,1,2680,37.42,protein_coding
ENSDARG00000100315,9,1137430,1162804,1,2602,37.42,protein_coding
ENSDARG00000100315,9,1137430,1162804,1,1776,37.42,protein_coding
ENSDARG00000100315,9,1137430,1162804,1,1842,37.42,protein_coding
ENSDARG00000100315,9,1137430,1162804,1,2226,37.42,protein_coding
ENSDARG00000111486,CHR_ALT_CTG17_1_2,6607183,6610293,-1,525,35.49,protein_coding
ENSDARG00000111486,CHR_ALT_CTG17_1_2,6607183,6610293,-1,492,35.49,protein_coding
ENSDARG00000068086,23,1140306,1144425,-1,1516,45.90,protein_coding
ENSDARG00000116074,CHR_ALT_CTG5_2_9,41491781,41499929,1,2421,40.39,protein_coding
ENSDARG00000079472,21,5846969,5856050,-1,1382,36.36,protein_coding
ENSDARG00000013933,24,7322116,7330156,1,945,34.00,protein_coding
ENSDARG00000013933,24,7322116,7330156,1,1564,34.00,protein_coding
ENSDARG00000068110,3,196316,214709,-1,3479,40.60,protein_coding
ENSDARG00000100053,24,41554613,41657005,-1,718,37.50,protein_coding
ENSDARG00000109344,CHR_ALT_CTG12_1_9,20333112,20334162,-1,444,40.06,protein_coding
ENSDARG00000099824,4,78010696,78020408,-1,1084,41.56,protein_coding
ENSDARG00000099824,4,78010696,78020408,-1,1037,41.56,protein_coding
ENSDARG00000109343,CHR_ALT_CTG12_1_21,28962590,28963291,1,675,44.59,protein_coding
ENSDARG00000114846,CHR_ALT_CTG14_2_4,23709420,23713296,1,810,36.34,protein_coding
ENSDARG00000114846,CHR_ALT_CTG14_2_4,23709420,23713296,1,828,36.34,protein_coding
ENSDARG00000109523,CHR_ALT_CTG25_1_18,22629820,22631958,-1,2139,45.54,protein_coding
ENSDARG00000110422,CHR_ALT_CTG23_1_13,16729246,16743766,-1,1569,38.00,protein_coding
ENSDARG00000116564,CHR_ALT_CTG22_1_21,29604927,29619477,-1,1686,36.70,protein_coding
ENSDARG00000102831,14,49944368,49992709,-1,7466,39.99,protein_coding
ENSDARG00000116922,CHR_ALT_CTG23_1_31,30070994,30231260,-1,603,37.37,protein_coding
ENSDARG00000116922,CHR_ALT_CTG23_1_31,30070994,30231260,-1,3936,37.37,protein_coding
ENSDARG00000102483,15,44021044,44052927,-1,7806,36.00,protein_coding
ENSDARG00000111470,CHR_ALT_CTG14_2_4,23717113,23726958,1,636,36.06,protein_coding
ENSDARG00000054874,5,71715703,71765780,-1,1902,35.54,protein_coding
ENSDARG00000113799,CHR_ALT_CTG7_1_13,19572714,19584146,-1,1410,37.14,protein_coding
ENSDARG00000111858,CHR_ALT_CTG6_1_44,45932306,45933110,1,408,33.04,protein_coding
ENSDARG00000113999,CHR_ALT_CTG5_1_13,23024946,23062717,1,5235,36.57,protein_coding
ENSDARG00000077039,10,31646020,31726486,1,1786,34.94,protein_coding
ENSDARG00000115907,CHR_ALT_CTG12_1_6,17615681,17629286,1,2196,35.10,protein_coding
ENSDARG00000110689,CHR_ALT_CTG5_1_17,28161429,28214456,1,1281,35.04,protein_coding
ENSDARG00000077804,1,15226268,15257315,1,6059,34.67,protein_coding
ENSDARG00000058732,16,6356460,6377672,-1,1605,37.31,protein_coding
ENSDARG00000112200,CHR_ALT_CTG8_1_13,28654334,28655317,-1,984,51.02,protein_coding
ENSDARG00000114456,CHR_ALT_CTG13_1_6,8999353,9002370,1,1479,40.92,protein_coding
ENSDARG00000021112,13,4656504,4664403,-1,2525,34.71,protein_coding
ENSDARG00000021112,13,4656504,4664403,-1,1734,34.71,protein_coding
ENSDARG00000116797,CHR_ALT_CTG5_1_34,36870746,36892723,1,2676,34.92,protein_coding
ENSDARG00000115990,CHR_ALT_CTG12_1_3,9306143,9315607,1,819,35.22,protein_coding
ENSDARG00000113179,CHR_ALT_CTG8_1_26,45287357,45320339,1,3087,36.46,protein_coding
ENSDARG00000111216,CHR_ALT_CTG1_1_21,22719602,22757612,-1,2529,33.56,protein_coding
ENSDARG00000112469,CHR_ALT_CTG17_1_18,24619300,24620286,1,324,37.28,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,1215,39.41,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,1113,39.41,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,858,39.41,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,1158,39.41,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,1053,39.41,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,1623,39.41,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,948,39.41,protein_coding
ENSDARG00000115588,4,51339670,51350948,1,1032,39.41,protein_coding
ENSDARG00000114638,CHR_ALT_CTG7_1_8,15109657,15118140,-1,576,37.08,protein_coding
ENSDARG00000110487,CHR_ALT_CTG3_1_12,19557924,19560987,-1,921,34.56,protein_coding
ENSDARG00000111365,CHR_ALT_CTG21_1_10,19450564,19481840,1,1665,33.95,protein_coding
ENSDARG00000074057,21,26726936,26732085,1,2124,34.85,protein_coding
ENSDARG00000042737,8,28467893,28477739,1,1964,35.35,protein_coding
ENSDARG00000042737,8,28467893,28477739,1,3546,35.35,protein_coding
ENSDARG00000111669,11,2471382,2478374,-1,900,34.15,protein_coding
ENSDARG00000060688,10,40836378,40851677,1,1651,37.34,protein_coding
ENSDARG00000077155,5,69504910,69523816,-1,2475,34.97,protein_coding
ENSDARG00000099583,KN149686.1,931,17359,1,3434,38.07,protein_coding
ENSDARG00000113319,CHR_ALT_CTG9_2_7,27381586,27391832,-1,1587,36.57,protein_coding
ENSDARG00000113468,CHR_ALT_CTG25_2_1,14500208,14502693,1,969,43.20,protein_coding
ENSDARG00000109498,CHR_ALT_CTG17_1_23,28167385,28168545,-1,1161,52.11,protein_coding
ENSDARG00000030583,12,32370,42214,-1,2962,50.43,protein_coding
ENSDARG00000111314,CHR_ALT_CTG1_1_41,40134959,40139750,1,1041,37.65,protein_coding
ENSDARG00000039241,CHR_ALT_CTG6_1_12,21228037,21389881,1,1905,36.00,protein_coding
ENSDARG00000057583,20,15023263,15062606,-1,8442,39.05,protein_coding
ENSDARG00000057583,20,15023263,15062606,-1,6297,39.05,protein_coding
ENSDARG00000113835,CHR_ALT_CTG13_1_29,42001840,42006191,1,1581,39.80,protein_coding
ENSDARG00000112215,CHR_ALT_CTG3_2_4,48638594,48716422,-1,2877,36.73,protein_coding
ENSDARG00000112132,16,40217043,40220920,1,3878,31.72,protein_coding
ENSDARG00000113511,CHR_ALT_CTG5_1_24,31878627,31879511,-1,885,48.93,protein_coding
ENSDARG00000115906,11,44030729,44037692,-1,579,41.47,protein_coding
ENSDARG00000116235,CHR_ALT_CTG2_1_5,39568720,39631674,-1,834,35.22,protein_coding
ENSDARG00000099947,KN149855.1,8111,10664,1,2212,56.48,protein_coding
ENSDARG00000112079,CHR_ALT_CTG7_1_6,13897549,13906755,-1,909,34.21,protein_coding
ENSDARG00000100307,1,691738,714626,-1,2814,40.89,protein_coding
ENSDARG00000111746,CHR_ALT_CTG23_1_14,16977571,16998894,-1,4344,37.22,protein_coding
ENSDARG00000107077,18,21164591,21170264,-1,2122,37.13,protein_coding
ENSDARG00000101736,KN150141.1,16513,17105,-1,468,59.36,protein_coding
ENSDARG00000112174,CHR_ALT_CTG4_1_10,25691411,25702844,1,1317,35.53,protein_coding
ENSDARG00000079645,22,7896072,8006342,-1,2814,36.29,protein_coding
ENSDARG00000110970,CHR_ALT_CTG23_1_15,19543340,19550012,-1,879,51.48,protein_coding
ENSDARG00000112912,CHR_ALT_CTG5_1_15,24330761,24333284,-1,1770,49.25,protein_coding
ENSDARG00000116335,CHR_ALT_CTG20_1_18,46182779,46183804,1,1026,40.64,protein_coding
ENSDARG00000115043,CHR_ALT_CTG12_1_28,33920616,33934304,1,1695,38.92,protein_coding
ENSDARG00000110137,22,25352530,25354059,1,1156,37.84,protein_coding
ENSDARG00000110137,22,25352530,25354059,1,528,37.84,protein_coding
ENSDARG00000115986,CHR_ALT_CTG15_1_6,14276809,14304885,-1,810,39.49,protein_coding
ENSDARG00000114655,CHR_ALT_CTG11_1_14,18216458,18243702,1,1971,36.74,protein_coding
ENSDARG00000086931,19,6856589,6873107,-1,1335,36.79,protein_coding
ENSDARG00000109298,CHR_ALT_CTG12_1_23,30346741,30359108,-1,3531,36.08,protein_coding
ENSDARG00000111612,11,34580085,34628789,-1,5836,37.27,protein_coding
ENSDARG00000102336,9,123593,128036,-1,1443,48.78,protein_coding
ENSDARG00000114155,CHR_ALT_CTG6_1_41,43273426,43320337,-1,2817,33.99,protein_coding
ENSDARG00000110176,CHR_ALT_CTG1_1_2,9227030,9241413,-1,1533,34.57,protein_coding
ENSDARG00000100791,19,19489588,19491864,1,2277,47.17,protein_coding
ENSDARG00000115955,CHR_ALT_CTG18_1_44,39435300,39472836,-1,1431,35.30,protein_coding
ENSDARG00000115483,CHR_ALT_CTG23_1_27,25708836,25761324,1,1203,35.45,protein_coding
ENSDARG00000109739,CHR_ALT_CTG1_1_9,16460302,16461579,-1,1263,46.56,protein_coding
ENSDARG00000111347,CHR_ALT_CTG1_1_20,21937984,21971435,1,4383,37.73,protein_coding
ENSDARG00000059150,14,247456,251089,-1,1419,42.41,protein_coding
ENSDARG00000038348,20,28399593,28404443,-1,3098,31.93,protein_coding
ENSDARG00000038348,20,28399593,28404443,-1,1074,31.93,protein_coding
ENSDARG00000116600,CHR_ALT_CTG18_1_23,21320032,21360296,1,1788,35.96,protein_coding
ENSDARG00000110517,11,42750214,42755108,-1,3654,34.81,protein_coding
ENSDARG00000114787,CHR_ALT_CTG18_1_30,27077813,27082982,1,1326,41.49,protein_coding
ENSDARG00000116182,CHR_ALT_CTG4_2_4,26628822,26707087,1,1911,39.31,protein_coding
ENSDARG00000116182,CHR_ALT_CTG4_2_4,26628822,26707087,1,1752,39.31,protein_coding
ENSDARG00000116182,CHR_ALT_CTG4_2_4,26628822,26707087,1,954,39.31,protein_coding
ENSDARG00000098959,KN149914.1,21,16784,-1,2135,39.68,protein_coding
ENSDARG00000098959,KN149914.1,21,16784,-1,1920,39.68,protein_coding
ENSDARG00000105023,5,20421539,20423541,1,1554,40.09,protein_coding
ENSDARG00000115805,23,2560005,2699606,1,1722,38.15,protein_coding
ENSDARG00000113705,CHR_ALT_CTG8_1_18,31387563,31393429,-1,1317,37.11,protein_coding
ENSDARG00000075400,17,13031497,13038751,1,2230,41.74,protein_coding
ENSDARG00000113015,CHR_ALT_CTG5_2_4,28874180,28875765,1,1239,38.08,protein_coding
ENSDARG00000099787,4,286425,287425,-1,240,32.77,protein_coding
ENSDARG00000113611,CHR_ALT_CTG3_1_3,7944833,7955400,-1,1344,39.91,protein_coding
ENSDARG00000113611,CHR_ALT_CTG3_1_3,7944833,7955400,-1,1347,39.91,protein_coding
ENSDARG00000115180,CHR_ALT_CTG4_1_13,29638099,29656774,1,2952,39.59,protein_coding
ENSDARG00000110340,CHR_ALT_CTG17_1_15,22762959,22812792,1,1134,35.99,protein_coding
ENSDARG00000109497,CHR_ALT_CTG15_2_4,24737902,24742813,1,936,38.44,protein_coding
ENSDARG00000101026,KN150709.1,28312,30914,-1,978,32.58,protein_coding
ENSDARG00000112771,CHR_ALT_CTG16_1_11,21780331,21785419,-1,792,30.16,protein_coding
ENSDARG00000088083,15,47492838,47575405,1,3144,43.75,protein_coding
ENSDARG00000114985,CHR_ALT_CTG20_2_2,42920988,42961381,1,2454,35.72,protein_coding
ENSDARG00000008703,8,53747925,53773539,-1,2238,40.30,protein_coding
ENSDARG00000067814,2,9621289,9625548,-1,564,33.31,protein_coding
ENSDARG00000041592,1,208181,214911,-1,1489,38.60,protein_coding
ENSDARG00000117083,CHR_ALT_CTG7_1_24,29116515,29124313,1,882,35.66,protein_coding
ENSDARG00000110712,CHR_ALT_CTG17_1_25,31727521,31734431,1,1113,38.29,protein_coding
ENSDARG00000059039,22,3914318,3929075,1,1389,39.42,protein_coding
ENSDARG00000059039,22,3914318,3929075,1,1126,39.42,protein_coding
ENSDARG00000075892,15,34618360,34668485,-1,4436,35.94,protein_coding
ENSDARG00000075892,15,34618360,34668485,-1,3931,35.94,protein_coding
ENSDARG00000114711,4,47636303,47645808,1,5305,34.79,protein_coding
ENSDARG00000114711,4,47636303,47645808,1,5039,34.79,protein_coding
ENSDARG00000104713,12,48634927,48656276,1,1015,39.12,protein_coding
ENSDARG00000110976,CHR_ALT_CTG18_1_24,21502688,21616702,1,747,35.01,protein_coding
ENSDARG00000109614,CHR_ALT_CTG3_1_23,49760628,49800542,-1,1530,36.95,protein_coding
ENSDARG00000115910,CHR_ALT_CTG23_1_26,25116288,25126620,1,690,37.11,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,1883,35.32,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,2178,35.32,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,2124,35.32,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,1948,35.32,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,1912,35.32,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,1894,35.32,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,1858,35.32,protein_coding
ENSDARG00000052978,2,47708853,47829287,1,912,35.32,protein_coding
ENSDARG00000100060,19,2867014,2876321,-1,1260,36.44,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1641,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1653,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1593,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1458,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1386,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1257,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1443,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1395,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1407,36.23,protein_coding
ENSDARG00000110276,CHR_ALT_CTG14_1_3,9140442,9193191,-1,1530,36.23,protein_coding
ENSDARG00000112163,CHR_ALT_CTG1_1_41,40233882,40254283,1,1599,38.34,protein_coding
ENSDARG00000078898,1,15137901,15203357,1,7522,36.90,protein_coding
ENSDARG00000002483,23,4414164,4433220,1,1594,35.88,protein_coding
ENSDARG00000002483,23,4414164,4433220,1,1053,35.88,protein_coding
ENSDARG00000112234,18,15459318,15467446,-1,1554,35.82,protein_coding
ENSDARG00000104717,22,3336723,3344613,-1,609,35.97,protein_coding
ENSDARG00000100478,KN150322.1,4302,12411,-1,4522,32.31,protein_coding
ENSDARG00000111244,CHR_ALT_CTG5_1_16,27902135,27910503,1,861,34.72,protein_coding
ENSDARG00000109964,CHR_ALT_CTG1_1_25,25401342,25420020,-1,3480,35.77,protein_coding
ENSDARG00000115109,CHR_ALT_CTG9_2_2,19132976,19162775,-1,1053,35.54,protein_coding
ENSDARG00000114278,8,24500116,24697586,-1,1380,36.60,protein_coding
ENSDARG00000110820,CHR_ALT_CTG18_1_17,16904895,16944111,-1,1767,34.42,protein_coding
ENSDARG00000040668,15,44053244,44062824,1,1039,32.57,protein_coding
ENSDARG00000101379,15,1199407,1210546,1,1380,37.56,protein_coding
ENSDARG00000102808,2,55783896,55797318,-1,2917,33.48,protein_coding
ENSDARG00000098913,20,15600167,15605010,1,1570,37.49,protein_coding
ENSDARG00000111547,CHR_ALT_CTG3_2_2,24207414,24218557,1,1467,32.76,protein_coding
ENSDARG00000104069,5,337215,343477,1,1862,47.09,protein_coding
ENSDARG00000104069,5,337215,343477,1,2898,47.09,protein_coding
ENSDARG00000112355,CHR_ALT_CTG5_2_6,29745915,29748858,-1,900,39.95,protein_coding
ENSDARG00000039687,22,2680895,2682759,1,1456,43.00,protein_coding
ENSDARG00000117153,CHR_ALT_CTG10_1_26,28174007,28194964,-1,1524,32.46,protein_coding
ENSDARG00000113331,CHR_ALT_CTG1_1_31,29769364,29797359,1,5301,37.25,protein_coding
ENSDARG00000111950,CHR_ALT_CTG22_1_23,30330724,30358345,1,732,38.27,protein_coding
ENSDARG00000110565,CHR_ALT_CTG14_1_30,35498974,35504541,-1,576,34.34,protein_coding
ENSDARG00000017140,8,4621243,4694458,-1,1669,35.46,protein_coding
ENSDARG00000099376,2,54043678,54054225,-1,912,38.88,protein_coding
ENSDARG00000113181,CHR_ALT_CTG23_1_15,19213472,19221027,1,822,37.10,protein_coding
ENSDARG00000099222,3,59070401,59083158,-1,516,38.17,protein_coding
ENSDARG00000111980,19,5849008,5865766,-1,825,37.34,protein_coding
ENSDARG00000102568,11,42720203,42730063,-1,1934,37.90,protein_coding
ENSDARG00000112168,KN150019.2,4903,10929,1,1725,40.05,protein_coding
ENSDARG00000036567,6,23616893,23619428,-1,1609,35.06,protein_coding
ENSDARG00000114793,KN147637.2,157645,161740,-1,984,38.45,protein_coding
ENSDARG00000106212,3,31257172,31258459,-1,821,39.29,protein_coding
ENSDARG00000035133,5,62319217,62335694,1,8579,38.60,protein_coding
ENSDARG00000110730,CHR_ALT_CTG17_1_14,22113559,22117056,1,480,34.45,protein_coding
ENSDARG00000110730,CHR_ALT_CTG17_1_14,22113559,22117056,1,459,34.45,protein_coding
ENSDARG00000113907,CHR_ALT_CTG25_1_20,23561498,23581677,-1,1056,34.34,protein_coding
ENSDARG00000115535,CHR_ALT_CTG10_1_35,40346772,40347770,-1,999,37.74,protein_coding
ENSDARG00000116565,8,36128477,36140405,-1,4532,33.33,protein_coding
ENSDARG00000100052,KN150698.1,2793,8412,1,620,39.41,protein_coding
ENSDARG00000090072,17,8574646,8592824,-1,5229,32.38,protein_coding
ENSDARG00000087087,16,47308856,47344147,1,3330,38.87,protein_coding
ENSDARG00000090901,3,58197025,58205045,-1,2625,37.12,protein_coding
ENSDARG00000110468,CHR_ALT_CTG6_1_14,18360924,18372117,-1,1962,36.48,protein_coding
ENSDARG00000113110,CHR_ALT_CTG19_1_2,30734972,30793080,-1,1011,36.06,protein_coding
ENSDARG00000113447,CHR_ALT_CTG2_1_3,37995565,37998170,-1,204,36.76,protein_coding
ENSDARG00000103261,KN150708.1,33580,42527,1,2368,35.21,protein_coding
ENSDARG00000103261,KN150708.1,33580,42527,1,2320,35.21,protein_coding
ENSDARG00000112255,CHR_ALT_CTG2_1_1,24699483,24740812,1,2175,34.72,protein_coding
ENSDARG00000112255,CHR_ALT_CTG2_1_1,24699483,24740812,1,2121,34.72,protein_coding
ENSDARG00000112894,CHR_ALT_CTG22_2_1,15912253,15957018,-1,2811,34.32,protein_coding
ENSDARG00000116790,CHR_ALT_CTG8_1_16,30693574,30724703,1,1155,40.21,protein_coding
ENSDARG00000063518,2,63298,66646,-1,2259,45.63,protein_coding
ENSDARG00000063518,2,63298,66646,-1,1492,45.63,protein_coding
ENSDARG00000113658,CHR_ALT_CTG7_1_29,34790776,34791846,1,1071,49.11,protein_coding
ENSDARG00000111242,CHR_ALT_CTG7_2_2,22692307,22693893,1,1587,46.94,protein_coding
ENSDARG00000111886,CHR_ALT_CTG10_2_1,4991999,4995913,1,288,41.46,protein_coding
ENSDARG00000103002,25,29315924,29363934,-1,5541,35.29,protein_coding
ENSDARG00000056652,17,22014345,22021213,-1,1674,34.76,protein_coding
ENSDARG00000069773,7,17559929,17600540,1,1509,33.48,protein_coding
ENSDARG00000069773,7,17559929,17600540,1,546,33.48,protein_coding
ENSDARG00000069773,7,17559929,17600540,1,717,33.48,protein_coding
ENSDARG00000103957,18,3096612,3103827,-1,980,36.95,protein_coding
ENSDARG00000075857,12,34206753,34258384,-1,1966,34.52,protein_coding
ENSDARG00000109837,CHR_ALT_CTG8_1_5,21117796,21120014,1,444,31.19,protein_coding
ENSDARG00000109651,CHR_ALT_CTG19_1_7,32980023,33077620,1,2313,35.27,protein_coding
ENSDARG00000079979,20,4026408,4031475,-1,1011,36.70,protein_coding
ENSDARG00000116974,CHR_ALT_CTG7_1_42,56165378,56180920,1,2334,37.40,protein_coding
ENSDARG00000101056,21,2364368,2366021,-1,1467,38.81,protein_coding
ENSDARG00000105114,21,41557882,41588129,-1,2428,36.83,protein_coding
ENSDARG00000115415,CHR_ALT_CTG14_1_34,38648312,38678254,1,2916,33.42,protein_coding
ENSDARG00000115415,CHR_ALT_CTG14_1_34,38648312,38678254,1,2991,33.42,protein_coding
ENSDARG00000115415,CHR_ALT_CTG14_1_34,38648312,38678254,1,3015,33.42,protein_coding
ENSDARG00000115415,CHR_ALT_CTG14_1_34,38648312,38678254,1,3042,33.42,protein_coding
ENSDARG00000055574,13,48482256,48551810,1,1255,35.41,protein_coding
ENSDARG00000115488,CHR_ALT_CTG20_1_16,27732650,27733408,-1,759,44.53,protein_coding
ENSDARG00000078922,10,16584382,16587854,1,1249,41.95,protein_coding
ENSDARG00000116602,CHR_ALT_CTG10_1_6,8773691,8846925,1,3537,37.33,protein_coding
ENSDARG00000100037,14,2478994,2479918,1,925,35.03,protein_coding
ENSDARG00000063604,25,1220279,1235457,-1,1482,42.33,protein_coding
ENSDARG00000116426,CHR_ALT_CTG9_1_9,22298520,22309890,-1,519,38.36,protein_coding
ENSDARG00000116607,CHR_ALT_CTG2_2_1,44400264,44405171,-1,585,35.47,protein_coding
ENSDARG00000035221,3,12977,46058,-1,1472,38.61,protein_coding
ENSDARG00000035221,3,12977,46058,-1,1324,38.61,protein_coding
ENSDARG00000035221,3,12977,46058,-1,1253,38.61,protein_coding
ENSDARG00000113160,CHR_ALT_CTG5_1_46,45008442,45010800,1,1524,47.52,protein_coding
ENSDARG00000076361,25,5304652,5327417,1,2171,36.87,protein_coding
ENSDARG00000115330,CHR_ALT_CTG11_1_22,25472861,25475132,1,1065,38.86,protein_coding
ENSDARG00000088069,5,61839707,61858669,1,3440,36.47,protein_coding
ENSDARG00000088069,5,61839707,61858669,1,3117,36.47,protein_coding
ENSDARG00000100487,12,35956245,35977702,-1,2811,35.17,protein_coding
ENSDARG00000041332,14,46342882,46354499,1,4129,35.25,protein_coding
ENSDARG00000041332,14,46342882,46354499,1,3464,35.25,protein_coding
ENSDARG00000104367,6,13083665,13114844,-1,738,36.27,protein_coding
ENSDARG00000104367,6,13083665,13114844,-1,1044,36.27,protein_coding
ENSDARG00000104367,6,13083665,13114844,-1,4420,36.27,protein_coding
ENSDARG00000087203,9,48943471,49052004,1,4784,35.70,protein_coding
ENSDARG00000115126,CHR_ALT_CTG20_2_2,43082415,43104635,1,1719,34.18,protein_coding
ENSDARG00000109684,CHR_ALT_CTG5_1_20,29796509,29806907,1,852,35.23,protein_coding
ENSDARG00000116188,CHR_ALT_CTG14_1_40,43609148,43614554,-1,693,34.44,protein_coding
ENSDARG00000111037,CHR_ALT_CTG21_2_3,19872829,19906520,-1,2979,35.57,protein_coding
ENSDARG00000111125,3,832788,836135,1,2073,37.69,protein_coding
ENSDARG00000100499,21,41310551,41369539,-1,6147,36.62,protein_coding
ENSDARG00000100499,21,41310551,41369539,-1,2813,36.62,protein_coding
ENSDARG00000115384,11,12300579,12301939,-1,525,44.67,protein_coding
ENSDARG00000109520,CHR_ALT_CTG22_1_13,25451504,25453830,1,1548,36.74,protein_coding
ENSDARG00000111336,CHR_ALT_CTG14_1_24,30395784,30410163,1,1968,33.80,protein_coding
ENSDARG00000099478,2,22363824,22398790,1,5095,35.23,protein_coding
ENSDARG00000042974,CHR_ALT_CTG8_2_3,22930250,22954969,1,885,38.90,protein_coding
ENSDARG00000089303,25,10776498,10791437,-1,3524,35.29,protein_coding
ENSDARG00000089889,16,46430627,46435038,1,1260,37.69,protein_coding
ENSDARG00000042708,8,28345352,28349859,-1,1803,41.13,protein_coding
ENSDARG00000111360,CHR_ALT_CTG5_1_60,65150924,65164869,1,1416,39.50,protein_coding
ENSDARG00000115575,CHR_ALT_CTG5_1_55,57356838,57358053,-1,267,41.69,protein_coding
ENSDARG00000112010,CHR_ALT_CTG5_1_41,41146787,41150919,1,375,36.61,protein_coding
