Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Transcript length (including UTRs and CDS),Gene % GC content,Gene type
ENSMUSG00000027014,2,77711503,77776719,-1,2603,40.82,protein_coding
ENSMUSG00000027014,2,77711503,77776719,-1,3471,40.82,protein_coding
ENSMUSG00000027014,2,77711503,77776719,-1,3090,40.82,protein_coding
ENSMUSG00000027014,2,77711503,77776719,-1,3255,40.82,protein_coding
ENSMUSG00000027014,2,77711503,77776719,-1,678,40.82,protein_coding
ENSMUSG00000027014,2,77711503,77776719,-1,533,40.82,protein_coding
ENSMUSG00000027014,2,77711503,77776719,-1,3388,40.82,protein_coding
ENSMUSG00000039740,4,47465067,47474333,-1,3021,46.14,protein_coding
ENSMUSG00000039740,4,47465067,47474333,-1,531,46.14,protein_coding
ENSMUSG00000056509,7,46633328,46637551,1,486,45.27,protein_coding
ENSMUSG00000056509,7,46633328,46637551,1,404,45.27,protein_coding
ENSMUSG00000056509,7,46633328,46637551,1,335,45.27,protein_coding
ENSMUSG00000053317,4,47474658,47483242,1,564,46.34,protein_coding
ENSMUSG00000053317,4,47474658,47483242,1,430,46.34,protein_coding
ENSMUSG00000053317,4,47474658,47483242,1,424,46.34,protein_coding
ENSMUSG00000106864,5,31313349,31337488,-1,4552,44.12,protein_coding
ENSMUSG00000106864,5,31313349,31337488,-1,4200,44.12,protein_coding
ENSMUSG00000106864,5,31313349,31337488,-1,318,44.12,protein_coding
ENSMUSG00000106864,5,31313349,31337488,-1,735,44.12,protein_coding
ENSMUSG00000106864,5,31313349,31337488,-1,755,44.12,protein_coding
ENSMUSG00000106864,5,31313349,31337488,-1,759,44.12,protein_coding
ENSMUSG00000006007,1,150195168,150209657,1,1235,35.85,protein_coding
ENSMUSG00000006007,1,150195168,150209657,1,654,35.85,protein_coding
ENSMUSG00000006007,1,150195168,150209657,1,3335,35.85,protein_coding
ENSMUSG00000006007,1,150195168,150209657,1,1246,35.85,protein_coding
ENSMUSG00000049516,7,46640144,46658159,-1,5223,43.23,protein_coding
ENSMUSG00000028341,4,48045153,48086447,1,5720,46.08,protein_coding
ENSMUSG00000028341,4,48045153,48086447,1,5068,46.08,protein_coding
ENSMUSG00000033364,1,74474670,74583443,-1,7111,40.08,protein_coding
ENSMUSG00000033364,1,74474670,74583443,-1,4974,40.08,protein_coding
ENSMUSG00000033364,1,74474670,74583443,-1,584,40.08,protein_coding
ENSMUSG00000010307,7,46700349,46704525,1,1831,56.16,protein_coding
ENSMUSG00000061455,4,48124915,48186507,1,1771,41.30,protein_coding
ENSMUSG00000061455,4,48124915,48186507,1,618,41.30,protein_coding
ENSMUSG00000061455,4,48124915,48186507,1,5770,41.30,protein_coding
ENSMUSG00000061455,4,48124915,48186507,1,1531,41.30,protein_coding
ENSMUSG00000030922,7,119495084,119556186,1,875,43.02,protein_coding
ENSMUSG00000030922,7,119495084,119556186,1,5845,43.02,protein_coding
ENSMUSG00000030922,7,119495084,119556186,1,888,43.02,protein_coding
ENSMUSG00000030922,7,119495084,119556186,1,936,43.02,protein_coding
ENSMUSG00000030922,7,119495084,119556186,1,752,43.02,protein_coding
ENSMUSG00000030922,7,119495084,119556186,1,1279,43.02,protein_coding
ENSMUSG00000030922,7,119495084,119556186,1,1069,43.02,protein_coding
ENSMUSG00000028343,4,48193323,48279558,-1,2624,39.20,protein_coding
ENSMUSG00000032002,9,7184520,7208205,1,2421,37.47,protein_coding
ENSMUSG00000032002,9,7184520,7208205,1,1122,37.47,protein_coding
ENSMUSG00000032002,9,7184520,7208205,1,734,37.47,protein_coding
ENSMUSG00000030854,7,46727543,46783432,-1,3137,48.28,protein_coding
ENSMUSG00000030854,7,46727543,46783432,-1,3145,48.28,protein_coding
ENSMUSG00000028344,4,48279760,48431954,1,5633,40.85,protein_coding
ENSMUSG00000050578,9,7272514,7283331,1,2673,37.72,protein_coding
ENSMUSG00000049723,9,7344381,7369499,1,362,37.82,protein_coding
ENSMUSG00000049723,9,7344381,7369499,1,1452,37.82,protein_coding
ENSMUSG00000049723,9,7344381,7369499,1,3607,37.82,protein_coding
ENSMUSG00000049723,9,7344381,7369499,1,1185,37.82,protein_coding
ENSMUSG00000005338,1,173160825,173195261,-1,5155,45.93,protein_coding
ENSMUSG00000005338,1,173160825,173195261,-1,2518,45.93,protein_coding
ENSMUSG00000028345,4,48430858,48473459,-1,3102,39.22,protein_coding
ENSMUSG00000028345,4,48430858,48473459,-1,3203,39.22,protein_coding
ENSMUSG00000052303,7,46835455,46854668,-1,1090,42.83,protein_coding
ENSMUSG00000052303,7,46835455,46854668,-1,1016,42.83,protein_coding
ENSMUSG00000050592,2,31940067,31974869,-1,4107,52.49,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,1166,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,1172,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,500,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,2998,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,817,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,805,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,803,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,762,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,353,51.78,protein_coding
ENSMUSG00000009687,7,30732147,30741906,-1,375,51.78,protein_coding
ENSMUSG00000026174,1,74545217,74570001,1,3268,41.85,protein_coding
ENSMUSG00000039693,4,48539935,48561919,1,1589,47.06,protein_coding
ENSMUSG00000039693,4,48539935,48561919,1,1378,47.06,protein_coding
ENSMUSG00000039693,4,48539935,48561919,1,1597,47.06,protein_coding
ENSMUSG00000029456,5,121759089,121798577,-1,3826,48.74,protein_coding
ENSMUSG00000029456,5,121759089,121798577,-1,3626,48.74,protein_coding
ENSMUSG00000051373,2,31985540,32000832,1,1947,52.48,protein_coding
ENSMUSG00000051373,2,31985540,32000832,1,634,52.48,protein_coding
ENSMUSG00000051373,2,31985540,32000832,1,1439,52.48,protein_coding
ENSMUSG00000028347,4,48585174,48663131,1,2461,43.85,protein_coding
ENSMUSG00000028347,4,48585174,48663131,1,1224,43.85,protein_coding
ENSMUSG00000028347,4,48585174,48663131,1,1426,43.85,protein_coding
ENSMUSG00000028347,4,48585174,48663131,1,489,43.85,protein_coding
ENSMUSG00000037860,1,173178445,173293606,1,2839,41.80,protein_coding
ENSMUSG00000037860,1,173178445,173293606,1,744,41.80,protein_coding
ENSMUSG00000037860,1,173178445,173293606,1,326,41.80,protein_coding
ENSMUSG00000037860,1,173178445,173293606,1,2079,41.80,protein_coding
ENSMUSG00000018322,2,163895460,163913089,-1,1923,48.28,protein_coding
ENSMUSG00000018322,2,163895460,163913089,-1,2302,48.28,protein_coding
ENSMUSG00000037849,1,173296051,173318607,-1,3047,39.84,protein_coding
ENSMUSG00000037849,1,173296051,173318607,-1,429,39.84,protein_coding
ENSMUSG00000070501,1,173347283,173363523,-1,2888,37.82,protein_coding
ENSMUSG00000028348,4,48663514,48673502,1,2054,45.43,protein_coding
ENSMUSG00000027011,2,78698468,78751637,1,625,38.71,protein_coding
ENSMUSG00000027011,2,78698468,78751637,1,504,38.71,protein_coding
ENSMUSG00000027011,2,78698468,78751637,1,2249,38.71,protein_coding
ENSMUSG00000027011,2,78698468,78751637,1,1235,38.71,protein_coding
ENSMUSG00000063446,4,49059273,49340259,1,3940,40.49,protein_coding
ENSMUSG00000073491,1,173393849,173426840,-1,2748,40.36,protein_coding
ENSMUSG00000073491,1,173393849,173426840,-1,2680,40.36,protein_coding
ENSMUSG00000073491,1,173393849,173426840,-1,643,40.36,protein_coding
ENSMUSG00000041620,9,7368239,7388047,-1,1449,41.37,protein_coding
ENSMUSG00000043263,1,173458483,173475494,1,3439,37.89,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,5192,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,7498,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,5050,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,520,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,3157,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,5981,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,5903,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,852,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,876,44.05,protein_coding
ENSMUSG00000037736,5,66903170,67214501,1,4185,44.05,protein_coding
ENSMUSG00000060317,4,49379840,49408151,-1,1664,41.17,protein_coding
ENSMUSG00000060317,4,49379840,49408151,-1,1428,41.17,protein_coding
ENSMUSG00000060317,4,49379840,49408151,-1,706,41.17,protein_coding
ENSMUSG00000018209,2,163912242,163997444,1,5232,44.86,protein_coding
ENSMUSG00000018209,2,163912242,163997444,1,694,44.86,protein_coding
ENSMUSG00000018209,2,163912242,163997444,1,4098,44.86,protein_coding
ENSMUSG00000018209,2,163912242,163997444,1,428,44.86,protein_coding
ENSMUSG00000043613,9,7445822,7455975,1,1801,40.79,protein_coding
ENSMUSG00000066677,1,173501241,173525961,1,2990,39.04,protein_coding
ENSMUSG00000066677,1,173501241,173525961,1,1767,39.04,protein_coding
ENSMUSG00000070985,4,49447105,49473912,-1,1499,40.92,protein_coding
ENSMUSG00000070985,4,49447105,49473912,-1,1446,40.92,protein_coding
ENSMUSG00000070985,4,49447105,49473912,-1,534,40.92,protein_coding
ENSMUSG00000073490,1,173550993,173569313,-1,3422,37.42,protein_coding
ENSMUSG00000073490,1,173550993,173569313,-1,3145,37.42,protein_coding
ENSMUSG00000039653,4,49489422,49506557,-1,1941,41.81,protein_coding
ENSMUSG00000039653,4,49489422,49506557,-1,1263,41.81,protein_coding
ENSMUSG00000044018,4,49512596,49521093,-1,2114,40.68,protein_coding
ENSMUSG00000073489,1,173574859,173594509,-1,2296,36.64,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,5147,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,356,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,363,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,521,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,4926,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,4404,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,628,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,401,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,381,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,400,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,412,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,3693,52.43,protein_coding
ENSMUSG00000032812,7,100997274,101061793,1,325,52.43,protein_coding
ENSMUSG00000039634,4,49521176,49531517,1,2965,41.24,protein_coding
ENSMUSG00000039634,4,49521176,49531517,1,2835,41.24,protein_coding
ENSMUSG00000040164,2,164005539,164013033,-1,2712,51.97,protein_coding
ENSMUSG00000040174,2,93810895,93841152,-1,1395,45.07,protein_coding
ENSMUSG00000040174,2,93810895,93841152,-1,897,45.07,protein_coding
ENSMUSG00000040174,2,93810895,93841152,-1,1228,45.07,protein_coding
ENSMUSG00000028307,4,49535995,49549546,-1,2016,42.58,protein_coding
ENSMUSG00000090272,1,173676692,173708447,-1,1646,37.32,protein_coding
ENSMUSG00000090272,1,173676692,173708447,-1,2026,37.32,protein_coding
ENSMUSG00000090272,1,173676692,173708447,-1,762,37.32,protein_coding
ENSMUSG00000039611,4,49584506,49597876,-1,2989,45.04,protein_coding
ENSMUSG00000039611,4,49584506,49597876,-1,748,45.04,protein_coding
ENSMUSG00000039611,4,49584506,49597876,-1,254,45.04,protein_coding
ENSMUSG00000006010,1,150237056,150268831,-1,3273,38.55,protein_coding
ENSMUSG00000006010,1,150237056,150268831,-1,2851,38.55,protein_coding
ENSMUSG00000006010,1,150237056,150268831,-1,1716,38.55,protein_coding
ENSMUSG00000006010,1,150237056,150268831,-1,3174,38.55,protein_coding
ENSMUSG00000028309,4,49632006,49656887,1,4154,41.50,protein_coding
ENSMUSG00000028309,4,49632006,49656887,1,2300,41.50,protein_coding
ENSMUSG00000028309,4,49632006,49656887,1,648,41.50,protein_coding
ENSMUSG00000028309,4,49632006,49656887,1,727,41.50,protein_coding
ENSMUSG00000028309,4,49632006,49656887,1,4312,41.50,protein_coding
ENSMUSG00000040154,2,164018247,164024662,-1,2322,50.79,protein_coding
ENSMUSG00000040154,2,164018247,164024662,-1,873,50.79,protein_coding
ENSMUSG00000042845,2,164031151,164032528,-1,775,49.56,protein_coding
ENSMUSG00000001998,2,126850637,126909829,1,2271,41.28,protein_coding
ENSMUSG00000001998,2,126850637,126909829,1,4600,41.28,protein_coding
ENSMUSG00000039579,4,49661611,49845744,-1,7491,39.99,protein_coding
ENSMUSG00000039579,4,49661611,49845744,-1,7431,39.99,protein_coding
ENSMUSG00000026536,1,173723911,173740612,-1,1785,35.83,protein_coding
ENSMUSG00000028310,4,49678747,49682024,-1,3026,44.05,protein_coding
ENSMUSG00000026173,1,74582047,74606953,1,2720,46.08,protein_coding
ENSMUSG00000026173,1,74582047,74606953,1,2692,46.08,protein_coding
ENSMUSG00000026173,1,74582047,74606953,1,2977,46.08,protein_coding
ENSMUSG00000026173,1,74582047,74606953,1,4648,46.08,protein_coding
ENSMUSG00000026173,1,74582047,74606953,1,4552,46.08,protein_coding
ENSMUSG00000051769,2,164040783,164042050,-1,488,48.58,protein_coding
ENSMUSG00000039555,4,51216678,51250622,1,3311,35.10,protein_coding
ENSMUSG00000039555,4,51216678,51250622,1,1297,35.10,protein_coding
ENSMUSG00000018211,2,164056374,164063580,-1,510,44.89,protein_coding
ENSMUSG00000018211,2,164056374,164063580,-1,571,44.89,protein_coding
ENSMUSG00000018211,2,164056374,164063580,-1,497,44.89,protein_coding
ENSMUSG00000040132,2,164077849,164080386,-1,1695,41.88,protein_coding
ENSMUSG00000040132,2,164077849,164080386,-1,1479,41.88,protein_coding
ENSMUSG00000028312,4,52439243,52488260,1,5404,37.99,protein_coding
ENSMUSG00000028312,4,52439243,52488260,1,5328,37.99,protein_coding
ENSMUSG00000028312,4,52439243,52488260,1,1660,37.99,protein_coding
ENSMUSG00000027195,2,93863034,93988309,-1,1902,40.67,protein_coding
ENSMUSG00000012520,5,67251742,67256644,-1,3013,49.56,protein_coding
ENSMUSG00000012520,5,67251742,67256644,-1,1177,49.56,protein_coding
ENSMUSG00000029458,5,121798626,121825319,1,3744,46.87,protein_coding
ENSMUSG00000029458,5,121798626,121825319,1,3861,46.87,protein_coding
ENSMUSG00000029458,5,121798626,121825319,1,851,46.87,protein_coding
ENSMUSG00000050383,2,164096283,164098560,-1,1249,45.87,protein_coding
ENSMUSG00000016998,2,164117872,164120379,-1,731,43.34,protein_coding
ENSMUSG00000017003,2,164131188,164133420,1,1191,47.38,protein_coding
ENSMUSG00000017003,2,164131188,164133420,1,1195,47.38,protein_coding
ENSMUSG00000003585,11,4047039,4073415,-1,2631,50.96,protein_coding
ENSMUSG00000027009,2,79085770,79163467,1,9767,38.83,protein_coding
ENSMUSG00000003581,11,4085202,4091172,1,1874,54.46,protein_coding
ENSMUSG00000003581,11,4085202,4091172,1,446,54.46,protein_coding
ENSMUSG00000003581,11,4085202,4091172,1,712,54.46,protein_coding
ENSMUSG00000037720,5,67417908,67448804,1,6247,41.26,protein_coding
ENSMUSG00000037720,5,67417908,67448804,1,664,41.26,protein_coding
ENSMUSG00000037720,5,67417908,67448804,1,495,41.26,protein_coding
ENSMUSG00000037720,5,67417908,67448804,1,5322,41.26,protein_coding
ENSMUSG00000037720,5,67417908,67448804,1,6164,41.26,protein_coding
ENSMUSG00000074111,7,46884609,46902596,-1,1090,41.77,protein_coding
ENSMUSG00000074111,7,46884609,46902596,-1,1049,41.77,protein_coding
ENSMUSG00000028314,4,52596274,52612430,1,2668,41.36,protein_coding
ENSMUSG00000028314,4,52596274,52612430,1,2699,41.36,protein_coding
ENSMUSG00000052273,7,119521894,119694503,-1,12265,42.43,protein_coding
ENSMUSG00000052273,7,119521894,119694503,-1,3247,42.43,protein_coding
ENSMUSG00000052273,7,119521894,119694503,-1,2205,42.43,protein_coding
ENSMUSG00000052273,7,119521894,119694503,-1,12252,42.43,protein_coding
ENSMUSG00000040430,11,107098718,107361525,-1,5478,46.27,protein_coding
ENSMUSG00000040430,11,107098718,107361525,-1,6329,46.27,protein_coding
ENSMUSG00000040430,11,107098718,107361525,-1,650,46.27,protein_coding
ENSMUSG00000089717,4,52814604,52828269,1,960,38.53,protein_coding
ENSMUSG00000049648,4,52852154,52859236,-1,4796,37.91,protein_coding
ENSMUSG00000049648,4,52852154,52859236,-1,1059,37.91,protein_coding
ENSMUSG00000051593,4,52910207,52919178,-1,1973,40.35,protein_coding
ENSMUSG00000051593,4,52910207,52919178,-1,1936,40.35,protein_coding
ENSMUSG00000051593,4,52910207,52919178,-1,962,40.35,protein_coding
ENSMUSG00000082216,4,52935430,52936381,-1,852,44.75,polymorphic_pseudogene
ENSMUSG00000070983,4,52964547,52972474,1,2502,40.20,protein_coding
ENSMUSG00000070983,4,52964547,52972474,1,3145,40.20,protein_coding
ENSMUSG00000070983,4,52964547,52972474,1,2204,40.20,protein_coding
ENSMUSG00000070983,4,52964547,52972474,1,939,40.20,protein_coding
ENSMUSG00000039997,1,173747973,173770238,-1,3482,37.94,protein_coding
ENSMUSG00000039997,1,173747973,173770238,-1,3605,37.94,protein_coding
ENSMUSG00000039997,1,173747973,173770238,-1,3054,37.94,protein_coding
ENSMUSG00000039997,1,173747973,173770238,-1,3754,37.94,protein_coding
ENSMUSG00000039997,1,173747973,173770238,-1,3610,37.94,protein_coding
ENSMUSG00000015242,4,52989272,53001162,1,1553,39.58,protein_coding
ENSMUSG00000015242,4,52989272,53001162,1,1099,39.58,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,2025,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,1767,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,1966,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,768,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,219,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,488,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,281,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,781,50.43,protein_coding
ENSMUSG00000029145,5,31344902,31350774,-1,1878,50.43,protein_coding
ENSMUSG00000051427,11,4091123,4110293,-1,5015,50.13,protein_coding
ENSMUSG00000051427,11,4091123,4110293,-1,5153,50.13,protein_coding
ENSMUSG00000015247,4,53011880,53022060,1,1552,41.20,protein_coding
ENSMUSG00000015247,4,53011880,53022060,1,848,41.20,protein_coding
ENSMUSG00000017000,2,164158671,164160373,1,535,44.86,protein_coding
ENSMUSG00000017004,2,164174660,164176316,1,628,48.76,protein_coding
ENSMUSG00000017004,2,164174660,164176316,1,380,48.76,protein_coding
ENSMUSG00000015243,4,53030787,53159895,-1,10262,44.25,protein_coding
ENSMUSG00000001999,2,126912585,126939004,1,1160,44.00,protein_coding
ENSMUSG00000001999,2,126912585,126939004,1,772,44.00,protein_coding
ENSMUSG00000001999,2,126912585,126939004,1,657,44.00,protein_coding
ENSMUSG00000001999,2,126912585,126939004,1,676,44.00,protein_coding
ENSMUSG00000050650,7,46984623,47003988,-1,1088,41.92,protein_coding
ENSMUSG00000026535,1,173790134,173810310,-1,1697,37.15,protein_coding
ENSMUSG00000093973,7,47076076,47101887,-1,1240,40.72,protein_coding
ENSMUSG00000096719,7,47113554,47178610,-1,1265,40.92,protein_coding
ENSMUSG00000096719,7,47113554,47178610,-1,1234,40.92,protein_coding
ENSMUSG00000020884,11,69944911,69948720,1,1188,54.44,protein_coding
ENSMUSG00000020884,11,69944911,69948720,1,1169,54.44,protein_coding
ENSMUSG00000020884,11,69944911,69948720,1,1259,54.44,protein_coding
ENSMUSG00000020884,11,69944911,69948720,1,1308,54.44,protein_coding
ENSMUSG00000020884,11,69944911,69948720,1,600,54.44,protein_coding
ENSMUSG00000054203,1,173839564,173859376,-1,1613,36.71,protein_coding
ENSMUSG00000030653,7,101060093,101162026,1,4139,52.14,protein_coding
ENSMUSG00000045381,1,173868271,173871977,1,2968,42.33,protein_coding
ENSMUSG00000045381,1,173868271,173871977,1,2406,42.33,protein_coding
ENSMUSG00000078698,7,47238698,47251120,-1,1295,40.36,protein_coding
ENSMUSG00000047048,1,173876771,173882318,1,4533,39.76,protein_coding
ENSMUSG00000047048,1,173876771,173882318,1,4435,39.76,protein_coding
ENSMUSG00000047048,1,173876771,173882318,1,939,39.76,protein_coding
ENSMUSG00000036578,7,30741938,30750892,-1,620,51.32,protein_coding
ENSMUSG00000036578,7,30741938,30750892,-1,693,51.32,protein_coding
ENSMUSG00000050134,1,173894171,173899839,1,3300,37.18,protein_coding
ENSMUSG00000050134,1,173894171,173899839,1,3873,37.18,protein_coding
ENSMUSG00000050134,1,173894171,173899839,1,954,37.18,protein_coding
ENSMUSG00000049528,1,173911897,173918909,1,2510,38.47,protein_coding
ENSMUSG00000049528,1,173911897,173918909,1,943,38.47,protein_coding
ENSMUSG00000017002,2,164195990,164231015,-1,876,45.08,protein_coding
